Cluster	gene.ID	gene.name	Adipose	Islet	Liver	SkeletalMuscle
ribosome biogenesis	ENSMUSG00000020953	Coch	-0.006741336	-0.024812825	-0.005690056	-0.005498078
ribosome biogenesis	ENSMUSG00000021374	Nup153	-0.00045373	-0.025080451	-0.016593088	0.003197721
ribosome biogenesis	ENSMUSG00000021938	Pspc1	0.009720317	-0.026483962	0.008108638	0.007128866
ribosome biogenesis	ENSMUSG00000022718	Dgcr8	0.006499682	-0.025869108	0.002246264	-0.001031044
ribosome biogenesis	ENSMUSG00000022962	Gart	-0.012845145	-0.027330946	-0.003389013	-0.007329975
ribosome biogenesis	ENSMUSG00000024037	Wdr4	-0.013997162	-0.02602558	0.001037414	0.002363589
ribosome biogenesis	ENSMUSG00000025047	Pdcd11	-0.007855474	-0.02444962	-0.016724088	-0.003532446
ribosome biogenesis	ENSMUSG00000025134	Alyref	0.021673688	-0.026605868	0.005849318	0.00981511
ribosome biogenesis	ENSMUSG00000025264	Tsr2	-0.01016849	-0.024665425	0.019754824	0.004570745
ribosome biogenesis	ENSMUSG00000026202	Tuba4a	-0.024613497	-0.028384362	0.009800234	-0.00671257
ribosome biogenesis	ENSMUSG00000026926	Pmpca	-0.014727651	-0.024368822	0.010328531	-0.007467911
ribosome biogenesis	ENSMUSG00000026974	Zmynd19	-0.006693475	-0.025208055	-0.00431617	-0.002470743
ribosome biogenesis	ENSMUSG00000027395	Polr1b	-0.016989108	-0.026830343	-0.009205233	-0.003159055
ribosome biogenesis	ENSMUSG00000027405	Nop56	-0.005051237	-0.030141042	-0.015173826	-0.003605792
ribosome biogenesis	ENSMUSG00000027774	Gfm1	-0.01776733	-0.025069594	0.013366901	0.008483458
ribosome biogenesis	ENSMUSG00000028274	Rngtt	-0.014509184	-0.025313985	0.003800198	0.003711906
ribosome biogenesis	ENSMUSG00000028729	Ebna1bp2	0.009051094	-0.023706902	-0.01408825	-0.002181507
ribosome biogenesis	ENSMUSG00000028790	Khdrbs1	0.006275205	-0.026349576	-0.00920816	-0.004321234
ribosome biogenesis	ENSMUSG00000029036	Atad3a	-0.025233204	-0.025201902	-0.003368617	0.006841065
ribosome biogenesis	ENSMUSG00000029147	Ppm1g	-0.004938591	-0.026147779	-0.018404884	-0.002502914
ribosome biogenesis	ENSMUSG00000029227	Fip1l1	-0.025868236	-0.026288112	-0.009254689	-0.002946378
ribosome biogenesis	ENSMUSG00000029415	Sdad1	0.007532563	-0.026419034	-0.011645537	-0.007204178
ribosome biogenesis	ENSMUSG00000029430	Ran	0.014524122	-0.02579016	0.02040288	-0.009095744
ribosome biogenesis	ENSMUSG00000029447	Cct6a	-0.00614346	-0.024977937	-0.001932831	-0.007458814
ribosome biogenesis	ENSMUSG00000030045	Mrpl19	-0.00549278	-0.025477212	0.012596033	0.010988903
ribosome biogenesis	ENSMUSG00000030079	Ruvbl1	0.002547517	-0.024346636	0.002275921	-0.005178496
ribosome biogenesis	ENSMUSG00000030138	Bms1	0.017933871	-0.024273486	0.002524089	0.004898336
ribosome biogenesis	ENSMUSG00000030435	U2af2	0.011752155	-0.024018344	-0.014709011	0.000111979
ribosome biogenesis	ENSMUSG00000031066	Usp11	-0.012875349	-0.029204361	-0.002162827	-0.004422738
ribosome biogenesis	ENSMUSG00000031256	Cstf2	-0.006111947	-0.02392971	0.018432117	0.000413464
ribosome biogenesis	ENSMUSG00000031819	Emc8	-0.005811801	-0.02477368	-0.007454612	0.006168774
ribosome biogenesis	ENSMUSG00000032834	Pwp2	0.024596907	-0.030180887	-0.003592593	-0.004045349
ribosome biogenesis	ENSMUSG00000033075	Senp1	-0.013586197	-0.024794799	-0.016086959	0.001384126
ribosome biogenesis	ENSMUSG00000033732	Sf3b3	0.008855326	-0.025266109	-0.006994931	-0.010897173
ribosome biogenesis	ENSMUSG00000034120	Srsf2	-0.010935193	-0.028219166	-0.003367636	-0.002649314
ribosome biogenesis	ENSMUSG00000034333	Zbed4	0.017585077	-0.02383436	-0.00950513	0.007417353
ribosome biogenesis	ENSMUSG00000035277	Arx	-0.003509307	-0.02687549	0	-0.002648303
ribosome biogenesis	ENSMUSG00000036916	Zfp280c	-0.016796306	-0.025049232	0.00172914	-0.000759801
ribosome biogenesis	ENSMUSG00000038279	Nop2	-0.011664693	-0.023766582	-0.012480999	-0.001451503
ribosome biogenesis	ENSMUSG00000038299	Wdr36	0.011296663	-0.026190439	0.004156374	0.000694989
ribosome biogenesis	ENSMUSG00000038456	Dennd2a	-0.020481461	-0.023910664	-0.002608269	-0.001472896
ribosome biogenesis	ENSMUSG00000038563	Efl1	-0.005832	-0.025014867	0.007993218	-0.002803748
ribosome biogenesis	ENSMUSG00000038759	Nup205	-0.005765571	-0.025214221	0.013478487	0.003606209
ribosome biogenesis	ENSMUSG00000039768	Dnajc11	-0.01552016	-0.030843951	-0.0012598	0.013372779
ribosome biogenesis	ENSMUSG00000040463	Mybbp1a	-0.000137565	-0.024004735	-0.001925399	-0.011588
ribosome biogenesis	ENSMUSG00000040972	Igsf21	0.013317139	-0.024168871	-0.002013107	0.000638533
ribosome biogenesis	ENSMUSG00000041057	Wdr43	-0.005979727	-0.024510158	-0.013470213	-0.001289741
ribosome biogenesis	ENSMUSG00000041143	Tmco4	-0.002274528	-0.025970853	-0.01283871	-0.001398214
ribosome biogenesis	ENSMUSG00000041264	Uspl1	-0.019451757	-0.027098025	-0.015570999	1.56421057989063e-05
ribosome biogenesis	ENSMUSG00000043866	Taf10	-0.012852541	-0.026604088	-0.005200345	-0.002115525
ribosome biogenesis	ENSMUSG00000047710	Champ1	-0.00514726	-0.02742303	0.002074235	-0.002627116
ribosome biogenesis	ENSMUSG00000047904	Sstr2	0.018932817	-0.024306674	0.001731415	0
ribosome biogenesis	ENSMUSG00000048170	Mcmbp	0.019020432	-0.025277852	-0.015380647	-0.007336354
ribosome biogenesis	ENSMUSG00000049265	Kcnk3	-0.014434418	-0.02577535	-0.000128745	-0.008660917
ribosome biogenesis	ENSMUSG00000049823	Zbtb12	-0.020962559	-0.023800107	-0.003846131	-0.001404334
ribosome biogenesis	ENSMUSG00000050244	Heatr1	0.016486405	-0.023802738	-0.007286206	-0.002642988
ribosome biogenesis	ENSMUSG00000051136	Ghsr	0	-0.024008213	0	0.00430021
ribosome biogenesis	ENSMUSG00000053091	Lins1	0.012289513	-0.023684013	0.008871053	-0.001079114
ribosome biogenesis	ENSMUSG00000053801	Grwd1	0.016191766	-0.024807126	-0.007625582	-0.001781228
ribosome biogenesis	ENSMUSG00000055629	B4galnt4	-0.007131068	-0.023721031	-0.001409103	-0.006820182
ribosome biogenesis	ENSMUSG00000063273	Naa15	0.015467476	-0.024505846	-0.008475931	0.005208821
ribosome biogenesis	ENSMUSG00000071646	Mta2	-0.012983333	-0.024656294	-0.020398047	0.001989114
ribosome biogenesis	ENSMUSG00000072647	Adam1a	-0.013132291	-0.026158645	-0.007288303	-0.008721494
ribosome biogenesis	ENSMUSG00000074088	Snrnp40	-0.011681075	-0.023752188	0.00689961	0.004019151
ribosome biogenesis	ENSMUSG00000078651	Aoc2	-0.003764125	-0.024276449	-0.01283541	-0.010155445
ribosome biogenesis	ENSMUSG00000079084	Ccdc82	-0.002491035	-0.024128154	-0.009769327	-0.003936941
ribosome biogenesis	ENSMUSG00000089824	Rbm12	0.020233363	-0.024151179	-0.013394863	0.006743344
ribosome biogenesis	ENSMUSG00000092035	Peg10	0.025885419	-0.026467424	-0.000970706	0.005569029
ribosome biogenesis	ENSMUSG00000102171	NA	0	-0.026162662	0	0
ribosome biogenesis	ENSMUSG00000109324	Prmt1	-0.00701556	-0.024660424	0.004648979	0.005253331
ribosome biogenesis	ENSMUSG00000005533	Igf1r	-0.013466967	-0.016165708	-0.012006047	-0.020417524
ribosome biogenesis	ENSMUSG00000019961	Tmpo	0.011661556	-0.021992943	0.003229154	-0.016263408
ribosome biogenesis	ENSMUSG00000023078	Cxcl13	-0.009691882	-0.006102796	-0.000877743	-0.016111502
ribosome biogenesis	ENSMUSG00000033502	Cdc14a	-0.000667838	-0.000550434	0.001830715	-0.01852745
ribosome biogenesis	ENSMUSG00000036528	Ppfibp2	0.010689112	-0.013280387	0.001678047	-0.017834796
ribosome biogenesis	ENSMUSG00000043065	Spice1	-0.008685444	-0.014230087	-0.006506415	-0.017844523
lipid metabolism	ENSMUSG00000000440	Pparg	-0.007653302	0.001928437	0.027436496	-0.002506002
lipid metabolism	ENSMUSG00000002550	Uck1	-0.032093231	-0.003374144	0.029220947	-0.00507125
lipid metabolism	ENSMUSG00000002944	Cd36	0.000776524	0.00696222	0.028937848	0.00401706
lipid metabolism	ENSMUSG00000005069	Pex5	-0.020328339	0.000205204	0.028720438	0.003745348
lipid metabolism	ENSMUSG00000005469	Prkaca	-0.002239717	-0.000237252	0.027152201	-0.000717116
lipid metabolism	ENSMUSG00000008153	Clstn3	-0.003480942	0.001515037	0.029316636	-0.002456922
lipid metabolism	ENSMUSG00000012187	Mogat1	-0.031935837	0.004256128	0.033093458	-0.004438504
lipid metabolism	ENSMUSG00000018442	Derl2	0.00581047	0.006900097	0.027439928	-0.003407721
lipid metabolism	ENSMUSG00000020532	Acaca	-0.026066859	-0.014349451	0.027468847	-0.006329169
lipid metabolism	ENSMUSG00000021236	Entpd5	-0.015135207	-0.019938381	0.030968779	0.005843939
lipid metabolism	ENSMUSG00000022111	Uchl3	-0.007616348	-0.009480718	0.027484147	0.006153792
lipid metabolism	ENSMUSG00000022215	Fitm1	0.007892087	-0.001340646	0.029400575	-0.002928048
lipid metabolism	ENSMUSG00000023057	Fabp2	-0.003355455	0.00309952	0.032036924	0
lipid metabolism	ENSMUSG00000024142	Mlst8	-0.00411506	-0.023571196	0.02764621	0.004648863
lipid metabolism	ENSMUSG00000024683	Mrpl16	-0.013208066	-0.009273038	0.027428812	-3.81E-05
lipid metabolism	ENSMUSG00000024870	Rab1b	-0.000848827	0.010374862	0.028197688	-0.000805958
lipid metabolism	ENSMUSG00000025153	Fasn	-0.016471576	0.000998689	0.029380593	-0.004832261
lipid metabolism	ENSMUSG00000025503	Taldo1	-0.018466375	0.001203843	0.029575112	-0.005125927
lipid metabolism	ENSMUSG00000025656	Arhgef9	-0.024348691	-0.008420283	0.028584025	0.008372687
lipid metabolism	ENSMUSG00000026181	Ppm1f	0.007914046	-0.002978678	0.027025332	0.010643696
lipid metabolism	ENSMUSG00000026509	Capn2	0.007720234	-0.009948914	0.027358845	0.002920036
lipid metabolism	ENSMUSG00000027309	Dnaaf9	0.002627398	-0.007776434	0.031049438	0.004116643
lipid metabolism	ENSMUSG00000028032	Papss1	0.001848462	-0.003690342	0.026899161	-0.002498218
lipid metabolism	ENSMUSG00000028671	Gale	0.00912635	-0.010086736	0.028318209	0.001953828
lipid metabolism	ENSMUSG00000029310	Nudt9	-0.009824057	0.017217442	0.028267709	-0.001518101
lipid metabolism	ENSMUSG00000029319	Coq2	-0.017074876	0.004627497	0.028674879	-0.00129794
lipid metabolism	ENSMUSG00000030095	Tmem43	-0.002423835	0.007011558	0.027964926	-5.56E-05
lipid metabolism	ENSMUSG00000030762	Aqp8	-0.001238877	0.000811202	0.027587109	-0.002650233
lipid metabolism	ENSMUSG00000030876	Mettl9	0.003507872	0.015295632	0.030781895	0.009942253
lipid metabolism	ENSMUSG00000031451	Gas6	0.008942335	0.00273577	0.028497127	-0.004318828
lipid metabolism	ENSMUSG00000031886	Ces2e	0.004956241	0.010740729	0.027699635	-0.000820679
lipid metabolism	ENSMUSG00000034345	Gtf2h5	0.007679222	0.001380268	0.028761498	-0.001640719
lipid metabolism	ENSMUSG00000034371	Tkfc	-0.01840028	0.024745379	0.028982838	-0.004537148
lipid metabolism	ENSMUSG00000034634	Ly6d	-0.004092834	-0.001887205	0.027454863	0
lipid metabolism	ENSMUSG00000035069	Oma1	-0.019257926	0.005338499	0.028544339	0.002612956
lipid metabolism	ENSMUSG00000036216	Leap2	-0.00479366	-0.00558765	0.027532394	-0.002628481
lipid metabolism	ENSMUSG00000036309	Skp1	-0.025883772	-0.011182532	0.026610934	-0.00138233
lipid metabolism	ENSMUSG00000038982	Bloc1s5	-0.010321471	-0.001065015	0.029325699	0.008660491
lipid metabolism	ENSMUSG00000039254	Pomt1	-0.025594885	0.012930858	0.028998104	-0.003450402
lipid metabolism	ENSMUSG00000039901	Armh3	0.006315707	-0.00074812	0.026806864	0.008588897
lipid metabolism	ENSMUSG00000042426	Dhx29	0.000566065	-0.017680291	0.02829477	0.003395259
lipid metabolism	ENSMUSG00000042506	Usp22	-0.011400479	0.016017237	0.029109674	0.003658212
lipid metabolism	ENSMUSG00000047866	Lonp2	-0.024999977	-0.01518908	0.026851062	0.001200941
lipid metabolism	ENSMUSG00000050043	Tmx2	-0.015635553	-0.010524771	0.030278544	0.008094251
lipid metabolism	ENSMUSG00000059316	Slc27a4	0.000894025	0.004767024	0.030540791	-0.000932649
lipid metabolism	ENSMUSG00000062991	Nrg1	-0.003673814	-0.020169869	0.027358086	0
lipid metabolism	ENSMUSG00000068037	Mas1	-0.001621412	-0.009818635	0.029569881	0.001743744
lipid metabolism	ENSMUSG00000069255	Dusp22	-0.017755176	0.022815472	0.029347806	0.011459606
lipid metabolism	ENSMUSG00000070730	Rmdn3	-0.009402177	-0.002421222	0.031692669	-0.005541313
lipid metabolism	ENSMUSG00000073460	Pnldc1	-0.008194895	-0.010483533	0.026499667	-0.003768733
lipid metabolism	ENSMUSG00000032437	Stt3b	-0.004200805	-0.007209896	0.017154352	-0.016374987
lipid metabolism	ENSMUSG00000040447	Spns2	-0.002015903	0.013078129	0.016793137	-0.017218852
small ribosomal subunit	ENSMUSG00000001419	Mef2d	-0.004133439	-0.002123015	-0.028258786	0.008294191
small ribosomal subunit	ENSMUSG00000003134	Tbc1d8	0.002917807	0.014917559	-0.028201282	-0.009813681
small ribosomal subunit	ENSMUSG00000004070	Hmox2	0.020552827	-0.011228053	-0.030599397	0.008296828
small ribosomal subunit	ENSMUSG00000008668	Rps18	-0.008133411	0.007412679	-0.032553371	-0.016808831
small ribosomal subunit	ENSMUSG00000012848	Rps5	-0.008616051	0.011407405	-0.03160126	-0.015201942
small ribosomal subunit	ENSMUSG00000020372	Rack1	0.00483541	0.009112075	-0.027763992	-0.014370881
small ribosomal subunit	ENSMUSG00000021876	Rnase4	0.008290775	0.007378491	-0.027599525	-0.007272896
small ribosomal subunit	ENSMUSG00000022091	Sorbs3	-0.006167262	-0.003025343	-0.030863945	-0.020164175
small ribosomal subunit	ENSMUSG00000024515	Smad4	-0.009970511	0.01142927	-0.029628889	-0.0076327
small ribosomal subunit	ENSMUSG00000025089	Gfra1	-0.005060871	0.002324137	-0.028854303	0.001195506
small ribosomal subunit	ENSMUSG00000026436	Elk4	0.002940092	-0.005538323	-0.027990688	-0.007796443
small ribosomal subunit	ENSMUSG00000026571	Dcaf6	-0.004810494	0.003328069	-0.027404626	0.004548437
small ribosomal subunit	ENSMUSG00000029270	Dipk1a	0.018706936	-0.019507239	-0.027521093	-0.00420656
small ribosomal subunit	ENSMUSG00000029647	Pan3	-0.012257185	-0.011923253	-0.032649972	-0.012283779
small ribosomal subunit	ENSMUSG00000030067	Foxp1	0.018596794	0.00264372	-0.028803965	-0.008504785
small ribosomal subunit	ENSMUSG00000030744	Rps3	-0.003739824	0.013355692	-0.02925422	-0.017640796
small ribosomal subunit	ENSMUSG00000031320	Rps4x	-0.005888146	0.01241192	-0.029698062	-0.019739534
small ribosomal subunit	ENSMUSG00000031365	Zfp275	-0.008342804	-0.014081845	-0.032497992	-0.012798599
small ribosomal subunit	ENSMUSG00000032217	Rnf111	0.009286344	-0.005591559	-0.028904613	0.004485743
small ribosomal subunit	ENSMUSG00000035877	Zhx3	-0.00519476	-0.007731398	-0.028726746	-0.001560344
small ribosomal subunit	ENSMUSG00000037652	Phc3	-0.005834935	-0.018729903	-0.028607901	-0.008357684
small ribosomal subunit	ENSMUSG00000039323	Igfbp2	-0.002204087	0	-0.04045859	0.00205578
small ribosomal subunit	ENSMUSG00000040481	Bptf	-0.004545468	-0.008926585	-0.029636531	-0.005405516
small ribosomal subunit	ENSMUSG00000042197	Zfp451	-0.009587973	-0.019219757	-0.028155478	-0.005592942
small ribosomal subunit	ENSMUSG00000050567	Maml1	0.004679826	-0.006186763	-0.028982019	-0.005895795
small ribosomal subunit	ENSMUSG00000052609	Plekhg3	0.00017577	-0.008780198	-0.029639321	0.004162553
small ribosomal subunit	ENSMUSG00000055762	Eef1d	-0.011741953	0.000769911	-0.028877174	-0.010981283
small ribosomal subunit	ENSMUSG00000057113	Npm1	0.003677038	-0.009737919	-0.027488507	-0.016236021
small ribosomal subunit	ENSMUSG00000057722	Lepr	-0.00076373	0.018227178	-0.031269096	-0.008879046
small ribosomal subunit	ENSMUSG00000059481	Plg	-0.004238118	-0.003444337	-0.027835068	0
small ribosomal subunit	ENSMUSG00000060938	Rpl26	-0.014184189	0.008635638	-0.027311751	-0.019532406
small ribosomal subunit	ENSMUSG00000072115	Ang	-0.002004331	0.003431443	-0.031331378	-0.010076428
small ribosomal subunit	ENSMUSG00000090733	Rps27	-0.013002877	0.002515719	-0.031089035	-0.020702655
small ribosomal subunit	ENSMUSG00000091264	Smim13	0.011846146	0.01225679	-0.027705198	0.004322761
small ribosomal subunit	ENSMUSG00000004661	Arid3b	-0.01099115	0.001515976	-0.009799933	-0.016051085
small ribosomal subunit	ENSMUSG00000006920	Ezh1	-0.011643865	0.002564722	-0.009184403	-0.01760725
small ribosomal subunit	ENSMUSG00000008683	Rps15a	-0.000534719	0.001549382	-0.025680082	-0.018160531
small ribosomal subunit	ENSMUSG00000017679	Ttpal	0.01315503	0.002677482	-0.016607451	-0.016688068
small ribosomal subunit	ENSMUSG00000022419	Deptor	0.014417231	0.014366283	-0.016149751	-0.016292105
small ribosomal subunit	ENSMUSG00000024055	Cyp4f13	-0.012334511	0.004124888	-0.014712103	-0.015904289
small ribosomal subunit	ENSMUSG00000024817	Uhrf2	0.001008351	1.24932366475501e-05	-0.023278224	-0.017501768
small ribosomal subunit	ENSMUSG00000025159	Mms19	-0.002324661	-0.000880612	-0.017369378	-0.016238166
small ribosomal subunit	ENSMUSG00000027215	Cd82	-0.00974248	-0.001436837	-0.008066936	-0.016509487
small ribosomal subunit	ENSMUSG00000027947	Il6ra	-0.004499469	0.012166826	-0.024398309	-0.017383055
small ribosomal subunit	ENSMUSG00000029287	Tgfbr3	-0.003616933	-0.003457556	-0.021290316	-0.017138114
small ribosomal subunit	ENSMUSG00000039001	Rps21	-0.012386106	0.010319642	-0.02150239	-0.015961731
small ribosomal subunit	ENSMUSG00000052146	Rps10	-0.007379054	0.011832732	-0.021578136	-0.016213514
small ribosomal subunit	ENSMUSG00000057841	Rpl32	-0.000327584	0.0138691	-0.022900687	-0.015812183
actin cytoskeleton	ENSMUSG00000000183	Fgf6	0	0	0	0.018254062
actin cytoskeleton	ENSMUSG00000000320	Alox12	-0.005496661	-0.00460858	-0.003298321	0.021801055
actin cytoskeleton	ENSMUSG00000001627	Ifrd1	-0.00253799	0.003881824	-0.015333716	0.018065427
actin cytoskeleton	ENSMUSG00000018893	Mb	-0.015038606	0	0	0.019467411
actin cytoskeleton	ENSMUSG00000020900	Myh10	-0.01395151	-0.021278892	-0.013980139	0.021515727
actin cytoskeleton	ENSMUSG00000022114	Spry2	-0.001879592	-0.001507909	0.003043193	0.017718238
actin cytoskeleton	ENSMUSG00000022995	Enah	-0.000301097	-0.002444343	-0.001130858	0.026321295
actin cytoskeleton	ENSMUSG00000023800	Tiam2	-0.013598664	-0.005281241	0.010328643	0.021502844
actin cytoskeleton	ENSMUSG00000024764	Naa40	-0.013954423	-0.000290629	-0.004661626	0.018992674
actin cytoskeleton	ENSMUSG00000025608	Podxl	-0.016640595	0.011498298	-0.010264502	0.024044022
actin cytoskeleton	ENSMUSG00000025813	Homer2	-0.006186691	-0.016243771	-0.003088472	0.018681254
actin cytoskeleton	ENSMUSG00000026564	Styxl2	0.005199896	-0.000597096	0	0.018886271
actin cytoskeleton	ENSMUSG00000026755	Arpc5l	-0.0114902	0.000993652	0.015716596	0.018852089
actin cytoskeleton	ENSMUSG00000026971	Itgb6	-0.007127078	-0.019540364	-0.000152492	0.020789822
actin cytoskeleton	ENSMUSG00000027099	Mtx2	0.004608822	0.001100931	0.014091253	0.020464154
actin cytoskeleton	ENSMUSG00000028098	Rnf115	0.005640442	0.000493835	-0.003171213	0.023158926
actin cytoskeleton	ENSMUSG00000029196	Tada2b	-0.018256549	-0.002466813	-0.009826777	0.020030493
actin cytoskeleton	ENSMUSG00000031448	Adprhl1	-0.013546316	0	0	0.018194957
actin cytoskeleton	ENSMUSG00000032285	Dnaja4	-0.016086223	0.01231233	-0.006451261	0.01793469
actin cytoskeleton	ENSMUSG00000034343	Ube2f	-0.005046319	-0.019063649	0.002161765	0.018369523
actin cytoskeleton	ENSMUSG00000039376	Synpo2l	-0.009664175	0.001901527	0.003925614	0.022710697
actin cytoskeleton	ENSMUSG00000047819	Tigd4	-0.010835145	-0.010045103	0	0.01782986
actin cytoskeleton	ENSMUSG00000049551	Fzd9	-0.006254598	0.004162088	-0.00321452	0.020959843
actin cytoskeleton	ENSMUSG00000057604	Lmcd1	0.008144928	0.019244257	-0.00123841	0.019758281
actin cytoskeleton	ENSMUSG00000060733	Ipmk	-7.81E-05	0.001426411	-0.022056963	0.018607566
actin cytoskeleton	ENSMUSG00000063077	Kif1b	-0.007251704	0.001335906	-0.003837512	0.018186532
actin cytoskeleton	ENSMUSG00000067242	Lgi1	-0.008861362	0.004211329	0	0.020088587
actin cytoskeleton	ENSMUSG00000068699	Flnc	0.007551038	-0.016974243	0.007063104	0.019666552
actin cytoskeleton	ENSMUSG00000073730	Ppp1r14bl	-0.00753983	0	0	0.019976074
actin cytoskeleton	ENSMUSG00000078486	Perm1	-0.006579833	0.00098401	-0.00437672	0.019161216
actin cytoskeleton	ENSMUSG00000079243	Xirp1	-0.019111648	-0.010043404	0.004372098	0.017995462
